Link,UPC Code,table_data 1,table_data 2,table_data 3,table_data 4,table_data 5,table_data 6,table_data 7,table_data 8,table_data 9,table_data 10,table_data 11,table_data 12,table_data 13,table_data 14,table_data 15,table_data 16,table_data 17,table_data 18,table_data 19,table_data 20,table_data 21,table_data 22,table_data 23,table_data 24,table_data 25,table_data 26,table_data 27,table_data 28,table_data 29,table_data 30
https://timken-us.ptplace.com/productDetail/_pn=470543_sc=100116949?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.717 in,Shaft diameter (inch),2 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.468 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470547_sc=100116950?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),3.431 in,Shaft diameter (inch),2.882 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.291 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470553_sc=100116952?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),1.499 in,Shaft diameter (inch),1 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.312 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470557?reference=PartSearchListLink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470590_sc=100116956?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),1.752 in,Shaft diameter (inch),0.875 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.25 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470596_sc=100116957?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.835 in,Shaft diameter (inch),1.687 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.468 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470605_sc=100116959?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),3.371 in,Shaft diameter (inch),2.5 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.375 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470606_sc=100116960?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),1.686 in,Shaft diameter (inch),1.062 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.375 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470625_sc=100116961?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.25 in,Shaft diameter (inch),1.5 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.312 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470672_sc=100116963?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.25 in,Shaft diameter (inch),1.399 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.25 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470680_sc=100116964?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),1.499 in,Shaft diameter (inch),0.875 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.312 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470682_sc=100116965?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.623 in,Shaft diameter (inch),1.562 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.312 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470687_sc=100116966?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),3.125 in,Shaft diameter (inch),1.687 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.5 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470737_sc=100116968?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),3.189 in,Shaft diameter (inch),2.25 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.437 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470764_sc=100116969?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.996 in,Shaft diameter (inch),2.375 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.5 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470774_sc=100116970?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.062 in,Shaft diameter (inch),1.375 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.375 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470806_sc=100116971?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.835 in,Shaft diameter (inch),1.25 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.468 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470808_sc=100116972?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.75 in,Shaft diameter (inch),1.437 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.5 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470950_sc=100127360?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.437 in,Shaft diameter (inch),1.375 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.375 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470987_sc=100127362?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),3.481 in,Shaft diameter (inch),2.375 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.437 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=470989_sc=100127363?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),3 in,Shaft diameter (inch),1.375 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.5 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471015_sc=100127364?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),1.375 in,Shaft diameter (inch),0.937 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.312 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471076_sc=100127365?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),1.575 in,Shaft diameter (inch),1.031 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.312 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471137_sc=100127368?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),1.828 in,Shaft diameter (inch),0.875 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.375 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471138_sc=100127369?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),3.125 in,Shaft diameter (inch),2.25 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.375 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471264_sc=100127378?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),1.25 in,Shaft diameter (inch),0.625 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.25 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471267_sc=100127379?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),1.375 in,Shaft diameter (inch),0.875 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.25 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471337_sc=100127504?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),1.752 in,Shaft diameter (inch),0.781 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.312 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471341_sc=100127505?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.996 in,Shaft diameter (inch),2.25 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.437 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471354_sc=100127507?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.062 in,Shaft diameter (inch),1.187 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.25 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471707_sc=100128437?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),1.752 in,Shaft diameter (inch),1.156 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.312 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471820_sc=100128676?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.437 in,Shaft diameter (inch),1.5 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.375 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471821_sc=100128677?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.437 in,Shaft diameter (inch),1.562 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.375 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=471829_sc=100128679?reference=PartSearchListLink,,Brand,Timken,Housing bore diameter (inch),2.441 in,Shaft diameter (inch),1.625 in,Type,Oil Seal,Style,47,Design,M2LS47,Outside Diameter,METAL,Lip Contact,MULTI,Lip material,S (NBR - Nitrile),Garter Spring,YES,Width,0.375 in,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2081?reference=PartSearchListLink,,Bore,2.8425 in,Outside Diameter,3.9409 in,Width,0.4961 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2146?reference=PartSearchListLink,,Bore,1.685 in,Outside Diameter,2.5591 in,Width,0.374 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2194?reference=PartSearchListLink,,Bore,1.5 in,Outside Diameter,2.3701 in,Width,0.4213 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2287?reference=PartSearchListLink,,Bore,0.752 in,Outside Diameter,1.252 in,Width,0.2795 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2377?reference=PartSearchListLink,,Bore,3.752 in,Outside Diameter,4.5 in,Width,0.3622 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2465?reference=PartSearchListLink,,Bore,1.6811 in,Outside Diameter,2.5 in,Width,1.5354 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2628?reference=PartSearchListLink,,Bore,6.2047 in,Outside Diameter,7.3268 in,Width,0.563 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2655?reference=PartSearchListLink,,Bore,1.374 in,Outside Diameter,2.2441 in,Width,1.1969 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2674?reference=PartSearchListLink,,Bore,2.874 in,Outside Diameter,4.1732 in,Width,0.811 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2692?reference=PartSearchListLink,,Bore,1.874 in,Outside Diameter,2.5591 in,Width,0.5276 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2791?reference=PartSearchListLink,,Bore,9 in,Outside Diameter,10.378 in,Width,0.626 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=2955?reference=PartSearchListLink,,Bore,1.7087 in,Outside Diameter,2.2047 in,Width,0.2913 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3083?reference=PartSearchListLink,,Bore,1.6496 in,Outside Diameter,2.2835 in,Width,0.7677 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3087?reference=PartSearchListLink,,Bore,2.0472 in,Outside Diameter,2.7283 in,Width,0.5906 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3095?reference=PartSearchListLink,,Bore,2.2402 in,Outside Diameter,3.189 in,Width,0.4488 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3103?reference=PartSearchListLink,,Bore,2.1811 in,Outside Diameter,3.189 in,Width,0.6181 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3173?reference=PartSearchListLink,,Bore,1.937 in,Outside Diameter,2.685 in,Width,0.3031 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3186?reference=PartSearchListLink,,Bore,1.874 in,Outside Diameter,3.1496 in,Width,0.9291 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3195?reference=PartSearchListLink,,Bore,1.874 in,Outside Diameter,3.1496 in,Width,0.9291 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3199?reference=PartSearchListLink,,Bore,1.252 in,Outside Diameter,1.9567 in,Width,0.4331 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3210?reference=PartSearchListLink,,Bore,2.437 in,Outside Diameter,3.622 in,Width,0.374 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3214?reference=PartSearchListLink,,Bore,1.3661 in,Outside Diameter,1.9567 in,Width,0.4331 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3357?reference=PartSearchListLink,,Bore,1.4961 in,Outside Diameter,2.0472 in,Width,0.252 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3385?reference=PartSearchListLink,,Bore,3.1811 in,Outside Diameter,4.1811 in,Width,0.752 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3395?reference=PartSearchListLink,,Bore,1.437 in,Outside Diameter,2.0591 in,Width,0.311 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3591?reference=PartSearchListLink,,Bore,2.752 in,Outside Diameter,5.5 in,Width,1.2677 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3592?reference=PartSearchListLink,,Bore,3 in,Outside Diameter,5.5 in,Width,1.2677 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3604?reference=PartSearchListLink,,Bore,1.811 in,Outside Diameter,2.7756 in,Width,0.5748 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3667?reference=PartSearchListLink,,Bore,0.689 in,Outside Diameter,0.9961 in,Width,0.2953 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3677?reference=PartSearchListLink,,Bore,1.5 in,Outside Diameter,1.9882 in,Width,0.2835 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3771?reference=PartSearchListLink,,Bore,1.378 in,Outside Diameter,1.9685 in,Width,0.2756 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3774?reference=PartSearchListLink,,Bore,1.6535 in,Outside Diameter,2.2047 in,Width,0.2756 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3783?reference=PartSearchListLink,,Bore,2.874 in,Outside Diameter,3.622 in,Width,0.5 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3794?reference=PartSearchListLink,,Bore,2.0118 in,Outside Diameter,2.6496 in,Width,0.3622 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3813?reference=PartSearchListLink,,Bore,2.626 in,Outside Diameter,3.6969 in,Width,0.5 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3896?reference=PartSearchListLink,,Bore,1.9409 in,Outside Diameter,2.9094 in,Width,0.5197 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3905?reference=PartSearchListLink,,Bore,3 in,Outside Diameter,4.937 in,Width,0.7402 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3907?reference=PartSearchListLink,,Bore,1.1811 in,Outside Diameter,2.2835 in,Width,0.374 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3909?reference=PartSearchListLink,,Bore,3.626 in,Outside Diameter,4.2402 in,Width,0.3898 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=3946?reference=PartSearchListLink,,Bore,1.874 in,Outside Diameter,2.752 in,Width,0.5 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4099?reference=PartSearchListLink,,Bore,1.6732 in,Outside Diameter,2.1614 in,Width,0.2835 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4131?reference=PartSearchListLink,,Bore,2.311 in,Outside Diameter,3 in,Width,0.374 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4141?reference=PartSearchListLink,,Bore,1.5748 in,Outside Diameter,2.6772 in,Width,0.5 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4160?reference=PartSearchListLink,,Bore,2.4213 in,Outside Diameter,3 in,Width,0.3819 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4175?reference=PartSearchListLink,,Bore,1.5748 in,Outside Diameter,2.0472 in,Width,0.3543 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4249?reference=PartSearchListLink,,Bore,1.8071 in,Outside Diameter,2.3622 in,Width,0.3819 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4250?reference=PartSearchListLink,,Bore,2.5 in,Outside Diameter,3.3031 in,Width,0.4646 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4278?reference=PartSearchListLink,,Bore,1.811 in,Outside Diameter,3.0906 in,Width,0.4843 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4530?reference=PartSearchListLink,,Bore,1.5039 in,Outside Diameter,2.126 in,Width,0.4921 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4577?reference=PartSearchListLink,,Bore,1.874 in,Outside Diameter,2.6772 in,Width,0.4094 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4739?reference=PartSearchListLink,,Bore,2 in,Outside Diameter,2.5591 in,Width,0.252 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4740?reference=PartSearchListLink,,Bore,2.1811 in,Outside Diameter,3 in,Width,0.252 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4741?reference=PartSearchListLink,,Bore,2.2008 in,Outside Diameter,3.0236 in,Width,0.4213 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4764?reference=PartSearchListLink,,Bore,1.5984 in,Outside Diameter,2.4764 in,Width,0.4213 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4765?reference=PartSearchListLink,,Bore,1.5984 in,Outside Diameter,2.4764 in,Width,0.3504 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4898?reference=PartSearchListLink,,Bore,2.0472 in,Outside Diameter,2.5984 in,Width,0.2953 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4899?reference=PartSearchListLink,,Bore,2.2047 in,Outside Diameter,2.9528 in,Width,0.2559 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4901?reference=PartSearchListLink,,Bore,1.378 in,Outside Diameter,2.4409 in,Width,0.315 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4904?reference=PartSearchListLink,,Bore,1.9291 in,Outside Diameter,2.4409 in,Width,0.315 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4950?reference=PartSearchListLink,,Bore,1.748 in,Outside Diameter,2.6181 in,Width,0.3307 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4989?reference=PartSearchListLink,,Bore,1.437 in,Outside Diameter,2.4409 in,Width,0.374 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=4990?reference=PartSearchListLink,,Bore,2.0472 in,Outside Diameter,2.6772 in,Width,0.2756 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=5070?reference=PartSearchListLink,,Bore,1.8031 in,Outside Diameter,2.9646 in,Width,0.252 in,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=5072?reference=PartSearchListLink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://timken-us.ptplace.com/productDetail/_pn=5113?reference=PartSearchListLink,,Bore,2 in,Outside Diameter,2.7441 in,Width,0.2283 in,,,,,,,,,,,,,,,,,,,,,,,,
